Idx,UserInfo_1,UserInfo_2,UserInfo_3,UserInfo_4,WeblogInfo_1,WeblogInfo_2,WeblogInfo_3,WeblogInfo_4,WeblogInfo_5,WeblogInfo_6,WeblogInfo_7,WeblogInfo_8,WeblogInfo_9,WeblogInfo_10,WeblogInfo_11,WeblogInfo_12,WeblogInfo_13,WeblogInfo_14,WeblogInfo_15,WeblogInfo_16,WeblogInfo_17,WeblogInfo_18,UserInfo_5,UserInfo_6,UserInfo_7,UserInfo_8,UserInfo_9,UserInfo_10,UserInfo_11,UserInfo_12,UserInfo_13,UserInfo_14,UserInfo_15,UserInfo_16,UserInfo_17,UserInfo_18,UserInfo_19,UserInfo_20,UserInfo_21,UserInfo_22,UserInfo_23,UserInfo_24,Education_Info1,Education_Info2,Education_Info3,Education_Info4,Education_Info5,Education_Info6,Education_Info7,Education_Info8,WeblogInfo_19,WeblogInfo_20,WeblogInfo_21,WeblogInfo_23,WeblogInfo_24,WeblogInfo_25,WeblogInfo_26,WeblogInfo_27,WeblogInfo_28,WeblogInfo_29,WeblogInfo_30,WeblogInfo_31,WeblogInfo_32,WeblogInfo_33,WeblogInfo_34,WeblogInfo_35,WeblogInfo_36,WeblogInfo_37,WeblogInfo_38,WeblogInfo_39,WeblogInfo_40,WeblogInfo_41,WeblogInfo_42,WeblogInfo_43,WeblogInfo_44,WeblogInfo_45,WeblogInfo_46,WeblogInfo_47,WeblogInfo_48,WeblogInfo_49,WeblogInfo_50,WeblogInfo_51,WeblogInfo_52,WeblogInfo_53,WeblogInfo_54,WeblogInfo_55,WeblogInfo_56,WeblogInfo_57,WeblogInfo_58,ThirdParty_Info_Period1_1,ThirdParty_Info_Period1_2,ThirdParty_Info_Period1_3,ThirdParty_Info_Period1_4,ThirdParty_Info_Period1_5,ThirdParty_Info_Period1_6,ThirdParty_Info_Period1_7,ThirdParty_Info_Period1_8,ThirdParty_Info_Period1_9,ThirdParty_Info_Period1_10,ThirdParty_Info_Period1_11,ThirdParty_Info_Period1_12,ThirdParty_Info_Period1_13,ThirdParty_Info_Period1_14,ThirdParty_Info_Period1_15,ThirdParty_Info_Period1_16,ThirdParty_Info_Period1_17,ThirdParty_Info_Period2_1,ThirdParty_Info_Period2_2,ThirdParty_Info_Period2_3,ThirdParty_Info_Period2_4,ThirdParty_Info_Period2_5,ThirdParty_Info_Period2_6,ThirdParty_Info_Period2_7,ThirdParty_Info_Period2_8,ThirdParty_Info_Period2_9,ThirdParty_Info_Period2_10,ThirdParty_Info_Period2_11,ThirdParty_Info_Period2_12,ThirdParty_Info_Period2_13,ThirdParty_Info_Period2_14,ThirdParty_Info_Period2_15,ThirdParty_Info_Period2_16,ThirdParty_Info_Period2_17,ThirdParty_Info_Period3_1,ThirdParty_Info_Period3_2,ThirdParty_Info_Period3_3,ThirdParty_Info_Period3_4,ThirdParty_Info_Period3_5,ThirdParty_Info_Period3_6,ThirdParty_Info_Period3_7,ThirdParty_Info_Period3_8,ThirdParty_Info_Period3_9,ThirdParty_Info_Period3_10,ThirdParty_Info_Period3_11,ThirdParty_Info_Period3_12,ThirdParty_Info_Period3_13,ThirdParty_Info_Period3_14,ThirdParty_Info_Period3_15,ThirdParty_Info_Period3_16,ThirdParty_Info_Period3_17,ThirdParty_Info_Period4_1,ThirdParty_Info_Period4_2,ThirdParty_Info_Period4_3,ThirdParty_Info_Period4_4,ThirdParty_Info_Period4_5,ThirdParty_Info_Period4_6,ThirdParty_Info_Period4_7,ThirdParty_Info_Period4_8,ThirdParty_Info_Period4_9,ThirdParty_Info_Period4_10,ThirdParty_Info_Period4_11,ThirdParty_Info_Period4_12,ThirdParty_Info_Period4_13,ThirdParty_Info_Period4_14,ThirdParty_Info_Period4_15,ThirdParty_Info_Period4_16,ThirdParty_Info_Period4_17,ThirdParty_Info_Period5_1,ThirdParty_Info_Period5_2,ThirdParty_Info_Period5_3,ThirdParty_Info_Period5_4,ThirdParty_Info_Period5_5,ThirdParty_Info_Period5_6,ThirdParty_Info_Period5_7,ThirdParty_Info_Period5_8,ThirdParty_Info_Period5_9,ThirdParty_Info_Period5_10,ThirdParty_Info_Period5_11,ThirdParty_Info_Period5_12,ThirdParty_Info_Period5_13,ThirdParty_Info_Period5_14,ThirdParty_Info_Period5_15,ThirdParty_Info_Period5_16,ThirdParty_Info_Period5_17,ThirdParty_Info_Period6_1,ThirdParty_Info_Period6_2,ThirdParty_Info_Period6_3,ThirdParty_Info_Period6_4,ThirdParty_Info_Period6_5,ThirdParty_Info_Period6_6,ThirdParty_Info_Period6_7,ThirdParty_Info_Period6_8,ThirdParty_Info_Period6_9,ThirdParty_Info_Period6_10,ThirdParty_Info_Period6_11,ThirdParty_Info_Period6_12,ThirdParty_Info_Period6_13,ThirdParty_Info_Period6_14,ThirdParty_Info_Period6_15,ThirdParty_Info_Period6_16,ThirdParty_Info_Period6_17,ThirdParty_Info_Period7_1,ThirdParty_Info_Period7_2,ThirdParty_Info_Period7_3,ThirdParty_Info_Period7_4,ThirdParty_Info_Period7_5,ThirdParty_Info_Period7_6,ThirdParty_Info_Period7_7,ThirdParty_Info_Period7_8,ThirdParty_Info_Period7_9,ThirdParty_Info_Period7_10,ThirdParty_Info_Period7_11,ThirdParty_Info_Period7_12,ThirdParty_Info_Period7_13,ThirdParty_Info_Period7_14,ThirdParty_Info_Period7_15,ThirdParty_Info_Period7_16,ThirdParty_Info_Period7_17,SocialNetwork_1,SocialNetwork_2,SocialNetwork_3,SocialNetwork_4,SocialNetwork_5,SocialNetwork_6,SocialNetwork_7,SocialNetwork_8,SocialNetwork_9,SocialNetwork_10,SocialNetwork_11,SocialNetwork_12,SocialNetwork_13,SocialNetwork_14,SocialNetwork_15,SocialNetwork_16,SocialNetwork_17,target,ListingInfo
63131,5,上海,6,宁德,,0,,2,1,2,22,0,0,0,0,0,0,0,0,8,14,0,2,2,福建,宁德,中国电信 ,1,0,0,1,3,3,2,1,28,福建省,不详,0,D,D,D,0,E,E,E,0,E,E,E,I,,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,44,188,421,134,15,430,164,1,1,26,0,11544,30317,2175,28641,11045,51,24,225,454,160,2,515,162,1,1,33,0,17465,29501,52,36527,10387,46,44,281,608,177,2,659,228,1,1,46,0,19918,40669,91,47282,13214,60,44,300,605,158,8,666,231,0,0,45,0,20570,35758,349,42344,13635,7,59,304,531,173,3,655,177,0,0,39,0,20886,37390,106,45337,12833,0,26,195,448,161,4,512,127,0,0,30,0,11734,34167,187,36989,8725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/9/5
63134,1,宜昌,4,武汉,,0,,1,1,1,2,0,0,0,0,0,0,0,0,0,2,0,2,2,湖北,武汉,中国联通 ,1,0,0,1,2,2,2,1,30,湖北省,宜昌市,0,D,D,D,0,E,E,E,0,E,E,E,I,,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,163,225,150,3,263,122,1,1,14,0,15583,21853,98,24414,12924,5,41,384,482,261,7,677,182,0,0,37,0,37418,52263,1767,63939,23975,17,29,355,442,212,4,628,165,0,0,38,0,29031,43488,303,54804,17412,28,17,466,479,212,23,686,236,1,1,35,0,40065,52925,2465,64782,25743,38,18,284,323,150,4,454,149,0,0,23,0,35906,41991,175,56601,21121,18,7,149,178,146,4,229,94,0,0,13,0,13659,21984,417,19550,15676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,2014/8/27
63135,3,临沂,4,临沂,,1,,4,3,4,7,0,0,0,0,0,0,0,0,2,5,0,1,1,不详,不详,不详,2,0,1,0,2,2,2,1,26,山东省,临沂市,0,D,D,D,1,A,毕业,AR,0,E,E,E,I,I4,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,232,160,47,5,268,119,0,0,15,4,22717,21571,297,23279,20712,31,14,312,269,63,4,425,152,0,0,23,1,30904,28632,173,40883,18480,56,5,424,240,68,12,464,188,1,1,27,4,54227,33866,870,49626,37597,41,3,369,250,79,22,448,149,3,1,24,2,39295,38795,918,47585,29587,43,6,357,206,74,21,401,141,6,1,28,4,54750,24823,2335,37292,39946,35,3,443,222,66,12,478,175,2,1,29,6,76665,34244,908,56043,53958,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/8/27
6314,1,兰州,4,兰州,,0,,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,甘肃,兰州,中国联通 ,0,,,,3,3,1,1,27,甘肃省,兰州市,0,D,D,D,0,E,E,E,0,E,E,E,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,59,64,43,0,100,23,8,5,6,0,5283,4239,0,8353,1169,66,27,330,380,184,0,572,138,17,7,35,0,29968,24168,0,39553,14583,91,35,270,458,207,1,626,101,24,7,31,0,19937,27783,145,36823,10752,257,47,304,513,144,0,649,168,21,6,32,0,18951,23189,0,29756,12384,273,11,371,516,110,1,741,145,11,5,31,0,20934,23306,38,36454,7748,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,2014/1/15
63142,3,兰州,6,定西,,1,,12,8,12,30,0,0,0,0,0,0,14,0,2,26,2,1,1,甘肃,平凉,中国电信 ,0,,,,3,3,1,2,24,甘肃省,不详,0,D,D,D,0,E,E,E,0,E,E,E,I,C21,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,114,48,36,0,118,44,2,2,5,0,17019,7259,0,15243,9035,245,4,369,200,55,9,381,179,0,0,11,0,44145,21523,926,38076,26666,207,8,352,169,62,0,362,159,9,1,11,0,35694,13980,0,33606,16068,191,8,271,152,59,3,304,116,3,1,8,0,26013,19334,121,29653,15573,130,2,202,103,37,0,203,102,12,1,6,0,25460,12537,0,23774,14223,115,2,191,117,42,0,188,120,0,0,9,0,21994,15497,0,20712,16779,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,330,451,42,-1,0,0,0,0,0,1,0,2014/9/6
63143,3,镇江,6,镇江,,0,,1,1,1,2,0,0,0,0,0,0,0,0,0,2,0,2,2,江苏,镇江,中国移动 ,1,0,1,0,2,2,1,1,40,江苏省,镇江市,0,D,D,D,0,E,E,E,0,E,E,E,I,,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,91,48,0,88,19,6,5,7,0,2303,11649,0,12580,1372,5,0,23,83,45,3,76,27,7,5,5,0,1696,6858,109,6814,1631,12,0,19,112,55,1,95,35,0,0,6,0,1139,11101,64,9433,2743,11,0,23,105,49,0,96,32,0,0,7,0,1840,7372,0,7120,2092,11,0,25,138,64,1,134,28,2,2,8,0,1403,21350,175,20734,1844,11,0,65,176,76,5,195,41,0,0,12,1,5599,24222,512,24431,4878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/9/5
63145,2,哈尔滨,1,哈尔滨,,0,,2,1,2,4,0,0,0,0,0,0,0,0,0,4,0,2,2,黑龙江,哈尔滨,中国移动 ,2,,,,4,4,1,1,45,黑龙江省,哈尔滨市,0,D,D,D,0,E,E,E,0,E,E,E,D,I3,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,7,0,8,0,0,0,0,0,206,236,0,442,0,19,36,392,316,182,9,586,113,4,2,32,7,56329,66183,1399,90839,30274,32,27,380,360,165,9,612,119,9,3,30,1,58648,64035,579,94536,27568,28,21,547,444,144,17,817,157,0,0,30,2,100016,83250,1962,135880,45424,38,23,418,390,179,14,694,100,11,2,41,4,62231,75748,1915,108893,27171,49,89,544,583,178,28,853,246,10,3,38,17,118158,138730,12825,168788,75275,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/9/6
63149,5,蚌埠,7,蚌埠,,0,,2,1,2,3,0,0,0,0,0,0,0,0,0,3,0,1,1,安徽,蚌埠,中国联通 ,0,0,0,1,5,5,2,1,42,安徽省,滁州市,0,D,D,D,0,E,E,E,0,E,E,E,I,I5,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,78,92,65,1,137,32,4,2,8,0,8847,12125,221,15385,5366,9,8,91,102,80,0,158,35,2,1,10,0,11911,14618,0,23724,2805,16,5,87,78,67,4,137,24,0,0,12,1,10296,10691,394,17113,3480,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/9/5
63152,1,西双版纳傣族自治州,7,西双版纳傣族自治州,,0,,1,1,1,3,0,0,0,0,0,0,0,0,0,3,0,2,2,云南,西双版纳,中国联通 ,2,1,0,1,3,3,2,1,30,福建省,三明市,0,D,D,D,0,E,E,E,0,E,E,E,I,I5,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,26,256,246,119,10,356,136,7,4,24,0,19944,20683,2543,29638,8446,55,17,272,205,99,11,284,182,5,2,23,0,20574,19840,2990,22539,14885,46,13,234,163,67,11,214,172,7,1,21,0,14523,9234,737,13826,9194,56,26,158,154,59,4,217,91,0,0,11,0,9899,9954,548,15183,4122,55,22,227,231,99,2,321,135,1,1,23,0,13968,13661,370,19973,7286,63,21,253,241,96,8,308,178,5,2,26,1,19689,16467,349,21375,14432,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,229,1146,264,-1,0,0,0,0,0,1,0,2014/8/27
63155,3,西安,2,西安,,0,,1,1,1,2,0,0,0,0,0,0,0,0,0,2,0,3,3,陕西,西安,中国移动 ,0,,,,3,3,1,1,48,陕西省,延安市,0,D,D,D,0,E,E,E,0,E,E,E,I,I5,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,157,101,0,161,25,6,3,6,0,4723,19069,0,18382,5410,0,3,58,178,134,0,208,28,11,5,6,0,7379,21744,0,25593,3530,2,2,69,189,147,0,224,34,5,5,11,0,8705,20245,0,24767,4183,0,0,37,393,224,0,342,88,4,1,12,0,3789,37398,0,31205,9982,0,0,85,232,153,0,274,43,7,3,15,0,12237,24893,0,30071,7059,1,0,81,195,128,0,231,45,9,5,12,0,8747,22003,0,24086,6664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/9/5
63157,1,郑州,4,郑州,,0,,1,1,1,4,0,0,0,0,0,0,0,0,0,4,0,2,2,河南,郑州,中国移动 ,0,0,0,1,2,2,2,1,43,河南省,郑州市,0,D,D,D,0,E,E,E,0,E,E,E,I,I5,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,18,167,178,78,3,258,84,0,0,18,0,20173,23633,101,32189,11516,53,40,370,275,113,11,442,192,0,0,27,0,54263,45375,480,60734,38424,73,56,399,343,118,6,534,202,1,1,31,1,49182,46132,282,63582,31450,73,20,280,306,102,1,403,182,0,0,28,1,44299,44039,19,53324,34995,62,56,355,358,134,5,526,182,0,0,35,4,51004,53496,456,63794,40250,61,77,407,338,138,5,569,171,1,1,35,0,46705,40366,405,58046,28620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/8/26
6316,1,盐城,5,盐城,,0,,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,江苏,盐城,中国电信 ,0,,,,3,3,3,1,39,江苏省,盐城市,0,D,D,D,1,AM,毕业,AR,0,E,E,E,,,,0,3,0,0,1,0,0,1,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,36,36,0,63,26,7,2,6,0,8270,5634,0,8007,5897,0,0,65,93,51,0,129,29,0,0,7,1,9743,13686,0,13389,10040,0,0,83,49,59,2,120,10,0,0,5,1,7688,10478,41,10349,7776,0,0,80,30,37,2,106,2,2,1,8,0,5340,4195,58,9178,299,0,0,36,34,34,0,63,7,0,0,4,0,3740,3730,0,6077,1393,0,0,30,55,47,0,75,10,0,0,5,0,2724,8116,0,9799,1041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/1/15
63163,1,柳州,6,来宾,,,,,,,3,0,0,0,0,0,0,0,0,0,3,0,2,2,不详,不详,不详,0,,,,2,2,1,2,37,广西壮族自治区,梧州市,0,D,D,D,0,E,E,E,0,E,E,E,F,,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,14,464,632,197,4,788,304,6,2,50,6,46043,69914,102,75936,39919,130,14,754,754,252,16,1089,403,10,8,74,2,54464,74720,496,84089,44599,123,17,700,912,379,40,1022,550,11,8,61,1,47593,69286,2479,70065,44335,151,22,892,796,248,7,1199,482,9,4,66,2,66090,59733,301,75569,49953,141,16,724,625,211,6,973,370,8,3,55,0,48799,41787,236,59934,30416,175,27,1051,846,246,7,1414,476,5,2,60,2,63614,55981,781,81293,37521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/9/5
63168,4,深圳,1,衡阳,,0,,2,1,2,9,0,0,0,0,0,0,0,0,0,9,0,2,2,广东,深圳,中国移动 ,0,0,0,1,3,3,2,1,40,湖南省,衡阳市,0,D,D,D,0,E,E,E,0,E,E,E,I,I5,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,80,76,0,70,16,0,0,1,0,285,6154,0,4334,2105,5,20,31,253,219,8,209,67,1,1,4,0,2359,29052,861,20732,9818,6,38,27,218,151,9,174,62,0,0,5,1,3013,33509,1547,26517,8458,2,17,4,60,35,0,42,22,0,0,1,0,619,9642,0,6568,3693,0,25,21,174,132,0,171,24,1,1,3,0,1152,21978,0,19731,3399,1,21,76,237,203,1,247,65,0,0,6,0,13764,25404,162,28611,10395,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/9/5
63170,1,清远,5,广州,,0,,1,1,1,35,0,0,0,0,0,0,16,2,6,19,8,2,2,不详,不详,不详,1,0,0,1,4,4,2,1,30,广东省,清远市,1,已婚,AB,广东省清新县禾云镇板坑村,0,E,E,E,0,E,E,E,I,C20,D,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,242,194,64,6,319,111,10,5,18,1,19295,15597,136,27136,7620,42,29,406,301,57,1,493,213,1,1,23,2,52741,30552,28,56735,26530,41,28,331,287,57,11,384,223,0,0,14,0,32036,27858,2901,36548,20445,42,9,247,289,54,1,382,153,0,0,16,5,39926,44633,38,57328,27193,39,6,206,333,46,4,397,138,0,0,14,0,19720,45246,226,50084,14656,20,9,175,293,42,3,318,147,0,0,17,1,13272,21625,77,25704,9116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,63,148,33,-1,0,1,0,0,0,1,0,2014/8/31
63171,7,苏州,6,苏州,,0,,2,1,2,4,0,0,0,0,0,0,0,0,2,2,0,1,1,江苏,苏州,中国移动 ,1,,,,3,3,1,2,25,安徽省,阜阳市,0,D,D,D,1,AN,毕业,T,0,E,E,E,I,I5,D,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,2,0,0,0,0,0,45,70,0,115,0,74,5,185,184,131,10,274,85,1,1,15,6,39176,44336,7521,44904,31087,77,10,164,113,79,4,177,96,0,0,16,3,31904,19319,628,29116,21479,53,23,137,93,63,0,153,77,3,2,9,3,30504,14280,0,31471,13313,21,11,103,82,60,3,125,57,0,0,9,9,40201,28429,691,38732,29207,16,23,127,82,77,1,150,58,3,1,7,0,21491,13303,11,23002,11781,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/9/5
63172,7,深圳,5,广州,,2,,3,2,3,20,0,0,0,0,0,0,0,1,5,12,2,2,2,广东,东莞,中国移动 ,0,,,,5,5,1,1,30,广东省,梅州市,0,D,D,D,0,E,E,E,0,E,E,E,F,U,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,149,78,44,1,131,95,12,4,16,0,8612,5618,21,9177,5032,19,17,193,83,50,0,152,124,4,2,10,0,15475,6825,0,14957,7343,13,5,211,73,56,0,150,134,5,4,14,2,19025,5133,0,9660,14498,11,13,176,97,53,2,163,108,8,5,13,0,12738,5790,57,10260,8211,14,2,158,92,44,0,130,120,1,1,10,0,9646,5018,0,8488,6176,21,2,161,101,55,0,149,113,1,1,10,0,16101,6427,0,15475,7053,18,2,206,94,45,1,184,115,5,3,15,0,15502,5126,16,13806,6806,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/9/7
63173,1,深圳,3,河源,,0,,3,2,3,8,0,0,0,0,0,0,0,0,0,7,1,2,2,广东,河源,中国联通 ,1,,,,5,5,1,1,24,广东省,河源市,0,D,D,D,0,E,E,E,0,E,E,E,I,,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,7,15,1,7,13,0,0,0,0,1074,1315,38,402,1949,37,3,185,125,64,20,153,137,0,0,20,0,10361,7876,1200,8200,8837,55,0,192,154,75,19,174,153,0,0,16,0,14204,9475,832,10221,12626,64,0,194,129,52,17,175,131,0,0,18,1,17385,10867,1462,11734,15056,40,0,69,65,31,3,74,57,0,0,9,1,6710,5886,929,5215,6452,22,2,79,56,33,9,86,40,0,0,7,0,6393,3707,242,5141,4717,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,2014/9/7
63174,1,无锡,6,无锡,,0,,2,2,2,5,0,0,0,0,0,0,0,0,0,2,3,2,2,江苏,无锡,中国移动 ,0,,,,2,2,1,1,37,江苏省,淮安市,0,D,D,D,0,E,E,E,0,E,E,E,E,I5,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,180,112,68,5,241,46,27,8,11,0,14995,5478,796,16613,3064,47,1,153,141,74,1,220,73,2,2,13,0,8719,7628,122,11262,4963,118,1,255,206,103,2,372,87,10,5,16,0,16497,9373,412,20795,4663,140,0,251,152,106,4,334,65,19,9,14,1,18954,10778,494,22333,6905,195,13,223,193,77,7,360,49,18,8,11,0,18297,9318,1563,22956,3096,141,1,229,162,94,3,318,70,22,11,14,0,16790,10522,60,20823,6429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,2014/8/30
63177,3,邯郸,3,邯郸,,0,,2,2,2,12,4,0,0,0,0,0,0,0,2,3,7,1,1,河北,邯郸,中国移动 ,0,0,0,1,4,4,2,1,23,河北省,邯郸市,0,D,D,D,0,E,E,E,0,E,E,E,D,I4,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,160,123,46,2,131,150,0,0,13,1,11179,8075,87,6319,12848,19,11,234,250,50,7,329,148,0,0,19,0,10988,11240,1516,13422,7290,21,20,136,161,44,4,160,133,0,0,15,2,13452,13258,4622,10912,11176,17,26,157,176,39,21,167,145,0,0,15,8,54927,17713,5623,22735,44282,26,35,147,149,40,9,181,106,0,0,16,9,36343,21558,11267,15725,30909,32,15,250,238,41,20,239,229,0,0,18,17,72023,34548,11664,28659,66248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/8/28
